16200000	16300000	-2.801241943913	-2.56567111919	3.270132958672
16300000	16400000	-2.490762134717	-2.146021168775	2.944240775361
16400000	16500000	-1.979346557917	-1.326437770061	2.305778166067
16500000	16600000	-1.421407565068	-0.493102850923	1.648765186295
16600000	16700000	-0.836459322282	0.351448742905	0.989012291548
16700000	16800000	-0.261304652282	1.230148561402	0.312370437894
16800000	16900000	0.179027374819	1.877659704851	-0.186850984879
16900000	1.7e+07	0.506938009343	2.374534253739	-0.563611472501
1.7e+07	17100000	0.669724453126	2.629430448421	-0.764602053544
17100000	17200000	0.780530467268	2.806162240976	-0.829997024976
17200000	17300000	0.828695965965	2.881662855016	-0.774133297525
17300000	17400000	0.841448214488	2.913824859782	-0.664433029814
17400000	17500000	0.863156990093	2.967422861986	-0.604685034505
17500000	17600000	0.90548595011	3.01738346593	-0.565494855489
17600000	17700000	0.930232075309	3.063186251267	-0.515275399357
17700000	17800000	0.950157583146	3.102490247062	-0.512762238308
17800000	17900000	0.951702051071	3.137609083727	-0.496656987965
17900000	1.8e+07	0.918123208714	3.14369155942	-0.526851895293
1.8e+07	18100000	0.872930453065	3.11570527803	-0.515568980227
18100000	18200000	0.831130562822	3.087718625506	-0.504165014336
18200000	18300000	0.780489446705	3.05763122029	-0.478121322586
18300000	18400000	0.755742959299	3.048842841719	-0.434517807609
18400000	18500000	0.731818898429	3.037283222743	-0.409789901736
18500000	18600000	0.737583609305	2.990443219538	-0.382535725168
18600000	18700000	0.687315514845	2.543630430269	-0.216697966235
18700000	18800000	0.601828922489	1.711628887611	0.110076432789
18800000	18900000	0.539197986495	1.014862143531	0.370136583976
18900000	1.9e+07	0.505011739415	0.756666637932	0.482638381873
1.9e+07	19100000	0.499244503637	0.866358821029	0.468369721799
19100000	19200000	0.499008970292	0.907786234329	0.472442030893
19200000	19300000	0.484847901307	0.938508499051	0.485411343317
19300000	19400000	0.506733855659	0.961919486975	0.478377867316
19400000	19500000	0.529556153463	0.977261521368	0.505179260524
19500000	19600000	0.567213019971	0.952483366264	0.514279308187
19600000	19700000	0.585903684452	0.924164973599	0.487965664006
19700000	19800000	0.63871069099	0.894847922703	0.462253472505
19800000	19900000	0.623702658556	0.876633497541	0.438692611038
19900000	2e+07	0.619065945895	0.842960382312	0.413686984146
2e+07	20100000	0.597275951426	0.803794099537	0.373339243629
20100000	20200000	0.56796795716	0.750329767222	0.324348974691
20200000	20300000	0.449804366179	0.57164620325	0.111423973745
20300000	20400000	0.178156870971	0.114577840217	-0.475210639575
20400000	20500000	-0.256662729574	-0.598090978007	-1.322834102189
20500000	20600000	-0.703385663229	-1.382069559843	-2.242092807232
20600000	20700000	-0.464213392084	-0.972129484939	-1.778325749882
20700000	20800000	-0.083974524957	-0.320723174274	-0.998279924984
20800000	20900000	0.414353771108	0.561148509	0.047770861729
20900000	2.1e+07	0.373429039978	0.53490359319	0.038187095037
2.1e+07	21100000	0.342536893896	0.554599371772	0.000504605477
21100000	21200000	0.317749784077	0.581730225106	-0.046839847219
21200000	21300000	0.31526304726	0.615245205548	-0.085534364865
21300000	21400000	0.281924956299	0.643614767301	-0.119995963482
21400000	21500000	0.048756284414	1.019849433006	-0.596269156916
21500000	21600000	-0.272799278081	1.125816225628	-0.791580350556
21600000	21700000	-0.882319065286	1.015087122976	-0.786068230147
21700000	21800000	-0.863376969432	0.474363302798	-0.154528549226
21800000	21900000	-0.717028874773	0.250168538246	0.14339747821
21900000	2.2e+07	-0.269155279156	0.24207470516	0.255558628733
2.2e+07	22100000	-0.208109546272	0.291432733248	0.207258849688
22100000	22200000	-0.161983310381	0.298954105625	0.198309918166
22200000	22300000	-0.122742444575	0.295623446766	0.18926645508
22300000	22400000	-0.055424010697	0.30671615559	0.174971171095
22400000	22500000	0.0086879234	0.306524106896	0.173080971091
22500000	22600000	0.053159452815	0.324138891966	0.169020095074
22600000	22700000	0.115074297198	0.352662286752	0.15291632542
22700000	22800000	0.132655166454	0.275474475356	0.141678686039
22800000	22900000	0.129926672735	0.232165112101	0.107158164819
22900000	2.3e+07	0.141684471801	0.190796881676	0.109832233423
2.3e+07	23100000	0.109756201677	0.16311880076	0.141132699836
23100000	23200000	0.067410046341	0.162796975274	0.162561443531
23200000	23300000	0.047523174159	0.126708225233	0.168773164671
23300000	23400000	0.024886645579	0.083427490296	0.212621965887
23400000	23500000	0.029409634654	0.054569484337	0.235069787635
23500000	23600000	0.024385558219	-0.012101684233	0.27859758777
23600000	23700000	0.020149061693	-0.15218140558	0.362173079599
23700000	23800000	0.049285692811	-0.251810054586	0.384307812705
23800000	23900000	0.051434486546	-0.298116710393	0.386394722701
23900000	2.4e+07	0.067278053441	-0.334028249938	0.356602938594
2.4e+07	24100000	0.081678770377	-0.371117252349	0.31627733879
24100000	24200000	0.120984814385	-0.393482326899	0.300425080909
24200000	24300000	0.272274626561	-0.374180898647	0.116554405787
24300000	24400000	0.289060513217	-0.364707874367	0.04725526165
24400000	24500000	0.24023255633	-0.40305378763	-0.010326118047
24500000	24600000	0.09329837372	-0.414789022591	0.053152344888
24600000	24700000	0.096310360684	-0.380514615538	0.023015369871
24700000	24800000	0.028680805191	-0.306430270893	0.004804989473
24800000	24900000	-0.016327194488	-0.301040522981	0.032596890861
24900000	2.5e+07	-0.072958548977	-0.269763487211	0.022436459038
2.5e+07	25100000	-0.181585862833	-0.207864503438	0.026959546899
25100000	25200000	-0.209723145686	-0.241585282164	0.041049028876
25200000	25300000	-0.217873891541	-0.285672815896	0.070412009248
